VPID,IC1,Leman1,Leman2,Leman3,Leman4,Leman5,Leman6,Milne,Collins,rating,song,rhythm,chordnumber,nonmusician,presentorder,valence,arousal
2112,12.884,1.1451168745,1.0053436192,0.9349355879,1.6669981037,1.3744102481,1.2338251592,0.7159506573,-173944.990807525,563,17,3,24,0,20,1,1
2112,14.213,1.2805493643,1.1581478704,1.0823930921,1.817212719,1.532476006,1.3763042839,0.7159506573,-199760.929671986,485,17,3,25,0,20,1,1
2112,0.92543,1.576078234,1.4348913987,1.3120810465,2.2513907953,1.8711792169,1.6229218556,0.4266847746,-181068.639259178,417,17,3,26,0,20,1,1
2112,0.42357,1.4199988196,1.2894970578,1.2230953051,1.9323930934,1.6447352704,1.5060222501,0.5295023204,-158125.511396583,351,17,3,27,0,20,1,1
2112,0.5667,1.2269934357,1.0311462526,0.9206169199,1.730750864,1.3597599405,1.1785706231,0.4154672127,-141553.766834693,308,17,3,28,0,20,1,1
2112,9.8987,1.5199591767,1.4505957006,1.3948442299,2.1270752555,1.869527491,1.6996295215,0.2416037146,-150102.690370063,268,17,3,29,0,20,1,1
2112,3.1449,1.6451391795,1.544194043,1.4723694637,2.278675476,1.9906156007,1.8177808156,0.2597398578,-141954.011268062,242,17,3,30,0,20,1,1
2112,2.8871,1.0185483561,0.7921065014,0.6701930747,1.4808090392,1.1103368196,0.9335865325,0.7424839764,-131955.481847218,194,17,3,31,0,20,1,1
2112,8.3927,1.3671849488,1.3445952345,1.3488183809,1.9602585538,1.7723311256,1.6616369928,0.7424839764,-150967.282959267,165,17,3,32,0,20,1,1
2112,0.31134,1.2130309813,1.0351769805,0.891347118,1.7919024428,1.4428816218,1.2126062467,0.7424839764,-137504.15579498,140,17,3,33,0,20,1,1
2112,0.76849,1.2962927336,1.2167345322,1.2207313529,1.8580405745,1.6378959804,1.5734181856,0.7424839764,-154854.50244588,111,17,3,34,0,20,1,1
2112,0.26622,1.2333195049,1.0981169521,0.9880133427,1.8258795791,1.5327493526,1.3411737537,0.7424839764,-140105.14643178,88,17,3,35,0,20,1,1
2112,7.816,1.224579895,1.0681143666,1.0002337309,1.7471939038,1.4190628643,1.2744915245,0.6555519369,-160921.942559535,146,17,3,36,0,20,1,1
2112,7.6634,1.2664319477,1.1022913473,0.9693011755,1.8585349209,1.4770141271,1.2353123222,0.4961724288,-134091.735675945,187,17,3,37,0,20,1,1
2125,3.4824,1.7979184278,1.7628961922,1.7450601479,3.1967188326,3.0400154506,2.9662970891,NaN,-19813.8803610709,0,17,1,1,0,9,5,6
2125,3.085,1.433314288,1.301593545,1.2236121107,2.0923418652,1.798922697,1.6489180642,0.4154672127,-65766.0672994068,321,17,1,2,0,9,5,6
2125,3.756,1.0725985799,0.937409386,0.8702311049,1.6159484052,1.3531024315,1.2346624501,0.6555519369,-133786.271803696,221,17,1,3,0,9,5,6
2125,17.032,1.5288242206,1.3630010475,1.2446183707,2.0570313325,1.6907430849,1.4837144586,0.4542511735,-96159.7661132096,951,17,1,4,0,9,5,6
2125,7.2945,1.4113688506,1.2916141797,1.2339639897,2.0141026235,1.7169916993,1.5801247412,0.2200536445,-116168.192698279,688,17,1,5,0,9,5,6
2125,8.1534,1.2572667417,1.060273154,0.9348507309,1.7463112126,1.3759804735,1.175903073,0.5800184453,-172936.766754742,939,17,1,6,0,9,5,6
2125,1.5264,1.0845786897,0.9024675849,0.8039170522,1.5470808157,1.1949083265,1.0182851736,0.7424839764,-143621.753947113,939,17,1,7,0,9,5,6
2125,2.0199,1.3352721534,1.2480207766,1.1617147119,1.9356460453,1.6693472345,1.4640885904,0.7424839764,-126975.22491169,942,17,1,8,0,9,5,6
2125,0.40087,1.2260181843,1.0833845561,0.9871590588,1.8075494941,1.4919113646,1.2998185958,0.7424839764,-122817.99066312,432,17,1,9,0,9,5,6
2125,0.47787,1.2893641882,1.1956013072,1.1532265978,1.8605653475,1.6195310484,1.5023335908,0.7424839764,-143188.192370208,472,17,1,10,0,9,5,6
2125,0.22261,1.2372376469,1.1166838595,1.0405514482,1.8314897337,1.5510676645,1.3922879322,0.7424839764,-133499.157728894,423,17,1,11,0,9,5,6
2125,8.4986,1.2297934365,1.0759938879,1.0007701307,1.7576874773,1.4250608924,1.2749816354,0.6555519369,-154812.519129034,732,17,1,12,0,9,5,6
2125,14.524,1.5417571449,1.3718741419,1.2243328156,2.1785947409,1.7435218006,1.466715522,0.4266847746,-152404.352023018,1023,17,1,13,0,9,5,6
2125,4.5257,1.4051556075,1.2841302341,1.2217149649,1.9333630875,1.6476634105,1.5033625063,0.5295023204,-151241.797621751,705,17,1,14,0,9,5,6
2125,10.387,1.1115611887,0.9391563874,0.8504434818,1.6079404483,1.2649963445,1.1058519403,0.7159506573,-131497.596135461,576,17,1,15,0,9,5,6
2125,14.213,1.3072146693,1.2238700191,1.1834066147,1.856621196,1.6157604479,1.4957534602,0.7159506573,-169618.762206881,837,17,1,16,0,9,5,6
2125,7.782,1.563070405,1.4435096281,1.3480334859,2.2543102333,1.9050754706,1.6879921263,0.4266847746,-162205.770815386,861,17,1,17,0,9,5,6
2125,3.0748,1.4032726685,1.2728686203,1.208641458,1.928594904,1.6344822742,1.4969771731,0.5295023204,-164793.309031883,914,17,1,18,0,9,5,6
2125,10.538,1.111949299,0.9351947814,0.8387872938,1.6080222767,1.2596014057,1.0915356337,0.7159506573,-135768.580756182,667,17,1,19,0,9,5,6
2125,8.8611,1.2532704375,1.0180256942,0.8279362065,1.7464763048,1.2974292905,1.0079431838,0.5295023204,-192965.593938262,1023,17,1,20,0,9,5,6
2125,4.2598,1.0824463617,0.9665346753,0.9042923411,1.6216937698,1.3494891294,1.1882953976,0.7424839764,-287581.121639279,958,17,1,21,0,9,5,6
2125,7.1647,1.1918059544,1.0227361998,0.9781093117,1.6609261234,1.3356329368,1.2372778557,0.7159506573,-250320.279241834,718,17,1,22,0,9,5,6
2125,1.0283,1.4654080371,1.3153021558,1.210848608,2.0215617278,1.6594053306,1.4597396906,0.5295023204,-204367.537562473,776,17,1,23,0,9,5,6
2125,12.884,1.1482278533,1.016782918,0.9506426775,1.6773375977,1.3868223516,1.2470175163,0.7159506573,-174218.702210563,608,17,1,24,0,9,5,6
2125,14.213,1.2907815959,1.1695123196,1.0938551614,1.8239329395,1.5355470338,1.3771701792,0.7159506573,-197715.925732264,681,17,1,25,0,9,5,6
2125,0.92543,1.5579511427,1.4285833561,1.3148725573,2.2504343177,1.8766906849,1.6310618903,0.4266847746,-180654.841711584,796,17,1,26,0,9,5,6
2125,0.42357,1.4054090812,1.2790964658,1.2160568093,1.9313563263,1.6440437404,1.5062955677,0.5295023204,-158227.783934826,748,17,1,27,0,9,5,6
2125,0.5667,1.2282059416,1.0385595871,0.9311743479,1.7342988018,1.3637261567,1.1826094393,0.4154672127,-142630.052816131,1023,17,1,28,0,9,5,6
2125,9.8987,1.5194905409,1.4522878898,1.3983424879,2.1278410499,1.8689924823,1.6996482296,0.2416037146,-150599.652864678,975,17,1,29,0,9,5,6
2125,3.1449,1.6137610988,1.5213476386,1.4555834332,2.2716558883,1.9872872297,1.816553614,0.2597398578,-142679.344834527,558,17,1,30,0,9,5,6
2125,2.8871,1.0285098245,0.8061789917,0.6861746353,1.4883151996,1.1182348821,0.9415340621,0.7424839764,-133413.698120848,492,17,1,31,0,9,5,6
2125,8.3927,1.3618654476,1.3402448273,1.3443747088,1.9646897168,1.7772414919,1.6675037856,0.7424839764,-150039.821608657,827,17,1,32,0,9,5,6
2125,0.31134,1.2193256131,1.0454405535,0.9042559922,1.7975076781,1.4487798175,1.2188231819,0.7424839764,-137939.555287263,802,17,1,33,0,9,5,6
2125,0.76849,1.2924311582,1.2157617635,1.2199505248,1.861149969,1.6407997784,1.5762279447,0.7424839764,-153228.238384941,743,17,1,34,0,9,5,6
2125,0.26622,1.2383081781,1.1066468589,0.9991018065,1.8315209086,1.538473297,1.3469873992,0.7424839764,-140082.268162452,388,17,1,35,0,9,5,6
2125,7.816,1.2341026258,1.0800833958,1.0121353885,1.7555842929,1.4249285832,1.2781183231,0.6555519369,-159177.605678605,813,17,1,36,0,9,5,6
2125,7.6634,1.2775818841,1.1200152419,0.9896014819,1.8742385011,1.4932480343,1.249626376,0.4961724288,-133801.268581403,375,17,1,37,0,9,5,6
2101,3.4824,1.8806566137,1.8455073178,1.8274727498,3.2740828053,3.1144096289,3.0389322999,NaN,-20277.7570281762,0,18,2,1,0,23,3,4
2101,8.1747,1.2305042165,1.0778300427,0.9898705738,1.7950490637,1.4957154593,1.3445272226,0.4931296658,-74690.3108780112,622,18,2,2,0,23,3,4
2101,5.2727,1.3350349911,1.1924260277,1.1066445688,1.9776265219,1.6625857748,1.4951852226,0.2367340848,-115253.911149904,0,18,2,3,0,23,3,4
2101,2.2206,1.2692898085,1.1557564404,1.1137032798,1.821379436,1.5610551665,1.4619012808,0.4154672127,-151794.41000741,0,18,2,4,0,23,3,4
2101,10.13,1.2102338817,1.067337762,0.9981091756,1.7200343249,1.4389964865,1.316723687,0.4931296658,-163989.554480807,306,18,2,5,0,23,3,4
2101,1.0549,1.3434133624,1.2369691936,1.1776137662,1.958368172,1.6825967964,1.5454941962,0.4931296658,-173434.25457605,318,18,2,6,0,23,3,4
2101,0.5234,1.2887311781,1.1589190447,1.0820736028,1.8634577332,1.578725695,1.4328546233,0.4931296658,-178338.089929618,0,18,2,7,0,23,3,4
2101,3.8999,1.3091229675,1.1454860975,1.0569552269,1.9182925049,1.5705812091,1.4005485276,0.2367340848,-183143.224570853,121,18,2,8,0,23,3,4
2101,0.36794,1.2901037528,1.1600091219,1.0972221966,1.8309302594,1.5305279546,1.392220444,0.4154672127,-190805.730124965,0,18,2,9,0,23,3,4
2101,0.20604,1.2134910147,1.0804791123,1.0211018708,1.7271553745,1.4561766864,1.3424981704,0.4931296658,-189283.132900287,0,18,2,10,0,23,3,4
2101,3.136,1.3452934021,1.2319832366,1.1588509336,1.9583950394,1.6703970926,1.5109963457,0.4931296658,-190076.715369321,78,18,2,11,0,23,3,4
2101,10.943,1.3295414834,1.119165431,0.9895153248,1.8367092503,1.463688216,1.259989063,0.4171903961,-185340.571683811,783,18,2,12,0,23,3,4
2101,3.5854,1.1886558829,0.9946616158,0.868179252,1.6864900941,1.3217076238,1.1143785282,0.2961142994,-176937.333287294,947,18,2,13,0,23,3,4
2101,2.8518,1.3378240954,1.2453235596,1.1655805959,1.9437084976,1.7045663158,1.5254559295,0.2961142994,-164665.6142566,389,18,2,14,0,23,3,4
2101,0.24252,1.3068376863,1.1614891706,1.0507251134,1.8983055383,1.585986111,1.3824071738,0.2961142994,-163788.558917895,36,18,2,15,0,23,3,4
2101,2.7139,1.3021988271,1.2010351129,1.1559904253,1.8735871989,1.6390501971,1.5351030241,0.2961142994,-155934.656153024,0,18,2,16,0,23,3,4
2101,0.53296,1.3157251893,1.1913405149,1.1065389131,1.9125102877,1.6324187953,1.4683489066,0.2961142994,-158044.979268912,0,18,2,17,0,23,3,4
2101,10.025,1.1964810183,1.0490055324,0.9738268696,1.7335145808,1.4172055974,1.2684862958,0.6066732984,-150709.690892051,0,18,2,18,0,23,3,4
2101,15.861,1.1173446787,0.922081325,0.8037375256,1.6383273522,1.2769276068,1.0855939898,0.5668359116,-152177.97916688,657,18,2,19,0,23,3,4
2101,2.0373,1.3083124534,1.1649762381,1.0617106039,1.8554109411,1.5075178722,1.2945621266,0.4931296658,-165668.120073011,161,18,2,20,0,23,3,4
2101,1.9968,1.2965773287,1.1546672955,1.031385637,1.8790941273,1.570920987,1.3511492723,0.4931296658,-173238.471368267,161,18,2,21,0,23,3,4
2101,7.0037,1.3104355404,1.1599414859,1.0960914971,1.917028692,1.5807696928,1.4247538617,0.2367340848,-180278.386079057,0,18,2,22,0,23,3,4
2101,2.1677,1.2657656187,1.1326245175,1.0619396074,1.8042919391,1.5047148686,1.356855833,0.4154672127,-194682.62251808,30,18,2,23,0,23,3,4
2101,3.9874,1.2087858598,1.0730709885,1.0031685412,1.723616169,1.449170237,1.3206899544,0.4931296658,-192295.772027241,221,18,2,24,0,23,3,4
2101,1.0184,1.3471000695,1.229341139,1.1495259953,1.9525478576,1.6565449682,1.4825299827,0.4931296658,-192106.020033908,0,18,2,25,0,23,3,4
2101,5.4799,1.3316149218,1.1150999764,0.9596436137,1.8199154623,1.4205956768,1.1784075746,0.3717336095,-181833.753534731,431,18,2,26,0,23,3,4
2101,9.267,1.1439892376,0.9991165108,0.9436990543,1.6835134572,1.3847776402,1.2599067791,0.4983400005,-159431.352272924,238,18,2,27,0,23,3,4
2101,0.45667,1.3273272661,1.2227441674,1.1664844517,1.8871229961,1.6041353692,1.4645358954,0.4154672127,-180441.577111297,231,18,2,28,0,23,3,4
2101,11.195,1.1502268032,0.9813031129,0.8953931397,1.6470209329,1.3260977151,1.1779500292,0.7424839764,-183129.613318326,231,18,2,29,0,23,3,4
2101,15.813,1.6318773263,1.4174175793,1.2174635933,2.3745405088,1.8015659262,1.4484682296,0.0883909924,-185420.702825289,610,18,2,30,0,23,3,4
2101,12.79,1.6969728565,1.6087382452,1.4622555241,2.7577627258,2.3133794998,1.8759323271,0.163533201,-190744.755647348,133,18,2,31,0,23,3,4
2101,4.6787,1.0836915102,0.8884416906,0.8294615978,1.5161844475,1.1849226483,1.0817772246,0.4983400005,-186334.211902382,0,18,2,32,0,23,3,4
2101,5.1676,1.3609370228,1.3128087793,1.2749339169,2.0093371583,1.8275667327,1.7147877061,0.4931296658,-186810.481564324,0,18,2,33,0,23,3,4
2101,5.2452,1.2960788087,1.0983013256,0.9763632695,1.8943093833,1.5066190846,1.3003022784,0.2367340848,-189143.733042958,0,18,2,34,0,23,3,4
2101,0.40864,1.2627074017,1.1076804582,1.0039476568,1.7944660299,1.4550094655,1.2542123775,0.4154672127,-168895.250697618,0,18,2,35,0,23,3,4
2102,3.4824,1.8228577967,1.7915727791,1.7756366811,3.2834593089,3.1289004963,3.055939485,NaN,-20246.994192147,0,18,3,1,0,9,3,4
2102,8.1747,1.2224656514,1.0691189689,0.9806630486,1.7846005824,1.4844728137,1.33275896,0.4931296658,-73157.3311036457,0,18,3,2,0,9,3,4
2102,5.2727,1.3316849651,1.1879241569,1.1017058129,1.9683222834,1.6543983508,1.4876692916,0.2367340848,-113760.085878535,158,18,3,3,0,9,3,4
2102,2.2206,1.237927317,1.1293647291,1.0887069,1.8132848608,1.5515687539,1.4512359225,0.4154672127,-150620.135273669,108,18,3,4,0,9,3,4
2102,10.13,1.1960233939,1.053223796,0.9842139602,1.7048982859,1.4236165831,1.3013985503,0.4931296658,-161596.117898522,108,18,3,5,0,9,3,4
2102,1.0549,1.305913019,1.2052324168,1.1487656744,1.9442064214,1.6686160744,1.5314892322,0.4931296658,-171205.155110085,84,18,3,6,0,9,3,4
2102,0.5234,1.2779580683,1.1479139495,1.0708290143,1.8519319142,1.566328195,1.4197399295,0.4931296658,-175320.525968845,60,18,3,7,0,9,3,4
2102,3.8999,1.2991760006,1.1342380562,1.0454319397,1.9034449423,1.5568254227,1.3876435287,0.2367340848,-180679.227896973,35,18,3,8,0,9,3,4
2102,0.36794,1.2606421107,1.136191352,1.0750888583,1.8243798326,1.521957374,1.381780742,0.4154672127,-188591.22835058,87,18,3,9,0,9,3,4
2102,0.20604,1.199249822,1.0657848299,1.0064085951,1.7119236301,1.4403640691,1.3265745424,0.4931296658,-186241.454805982,60,18,3,10,0,9,3,4
2102,3.136,1.3060261681,1.1995932352,1.1303980778,1.9440850218,1.6568446625,1.4977738061,0.4931296658,-187433.592726499,46,18,3,11,0,9,3,4
2102,10.943,1.3210093701,1.1094614884,0.9790649702,1.8259098151,1.4526631261,1.2486873476,0.4171903961,-182078.434273628,351,18,3,12,0,9,3,4
2102,3.5854,1.1792432205,0.9851302252,0.8589491596,1.6759637794,1.3120844944,1.1053490435,0.2961142994,-174008.122372497,316,18,3,13,0,9,3,4
2102,2.8518,1.3364114458,1.2430422125,1.1612411345,1.9433958509,1.7025807482,1.5205503402,0.2961142994,-162024.857565309,276,18,3,14,0,9,3,4
2102,0.24252,1.2988068711,1.1528659081,1.0421404919,1.8881700373,1.5766715567,1.3738496849,0.2961142994,-161186.275023316,256,18,3,15,0,9,3,4
2102,2.7139,1.2998536972,1.1987025329,1.152920129,1.8729367499,1.6380894866,1.5329529086,0.2961142994,-153518.240916028,226,18,3,16,0,9,3,4
2102,0.53296,1.3068041641,1.1820966206,1.0974905523,1.9023044382,1.6229487073,1.4596136331,0.2961142994,-155599.290785543,199,18,3,17,0,9,3,4
2102,10.025,1.1898840649,1.0416577584,0.9657207019,1.7300465607,1.4119643125,1.2621429179,0.6066732984,-148395.258249889,601,18,3,18,0,9,3,4
2102,15.861,1.1051936733,0.9101501799,0.7915005198,1.6269175045,1.2645477772,1.0722087312,0.5668359116,-149178.66928366,678,18,3,19,0,9,3,4
2102,2.0373,1.2730695364,1.1371535171,1.0381520195,1.8426224396,1.4964729507,1.2842482498,0.4931296658,-163106.490328603,586,18,3,20,0,9,3,4
2102,1.9968,1.2863509294,1.1440977892,1.0205453417,1.8676576638,1.558360373,1.3376876689,0.4931296658,-170005.715997263,542,18,3,21,0,9,3,4
2102,7.0037,1.3047449848,1.1520420102,1.0869324401,1.9061808001,1.5704959206,1.4150812815,0.2367340848,-177650.697499941,505,18,3,22,0,9,3,4
2102,2.1677,1.2343845972,1.1069371264,1.0387253842,1.7963193028,1.4954000413,1.3464843526,0.4154672127,-192753.673979053,505,18,3,23,0,9,3,4
2102,3.9874,1.1975548243,1.0612763908,0.9912309855,1.7086778023,1.4338078681,1.3052095977,0.4931296658,-189404.981710665,483,18,3,24,0,9,3,4
2102,1.0184,1.3069311957,1.1954347484,1.1196692487,1.9377580162,1.6422679907,1.4687869384,0.4931296658,-189548.856852031,436,18,3,25,0,9,3,4
2102,5.4799,1.3323332994,1.1138413686,0.9569957641,1.8139639881,1.4147092332,1.1721574982,0.3717336095,-178609.5082184,729,18,3,26,0,9,3,4
2102,9.267,1.1426018515,0.9955109723,0.9387504464,1.6790740816,1.3797752999,1.2543961881,0.4983400005,-156285.051152228,664,18,3,27,0,9,3,4
2102,0.45667,1.291886583,1.1915402867,1.137020705,1.8798168047,1.5957495135,1.4548465684,0.4154672127,-178028.056331547,770,18,3,28,0,9,3,4
2102,11.195,1.1450836439,0.9747555241,0.8883604788,1.6368719137,1.3151111287,1.1668808837,0.7424839764,-179859.373181482,769,18,3,29,0,9,3,4
2102,15.813,1.6279463031,1.4111893713,1.2098895712,2.3679282204,1.7935289182,1.4395353158,0.0883909924,-182765.501329828,864,18,3,30,0,9,3,4
2102,12.79,1.6839844971,1.5959279275,1.4504563819,2.759606194,2.3114968983,1.8707714065,0.163533201,-188432.310180608,915,18,3,31,0,9,3,4
2102,4.6787,1.0576455573,0.8681852504,0.8108174637,1.503888236,1.1730492743,1.0702024896,0.4983400005,-183923.775975759,843,18,3,32,0,9,3,4
2102,5.1676,1.3541814315,1.3066322698,1.2696970231,1.9992816368,1.8189729087,1.7076151514,0.4931296658,-183672.676514936,821,18,3,33,0,9,3,4
2102,5.2452,1.2907320392,1.0903013265,0.967056223,1.8818310559,1.4933496417,1.2867343531,0.2367340848,-186564.851845423,752,18,3,34,0,9,3,4
2102,0.40864,1.2288576655,1.0797293957,0.9785000151,1.786084071,1.4448929962,1.2422701189,0.4154672127,-167300.252540797,822,18,3,35,0,9,3,4
2103,3.4824,1.7801268606,1.7452926705,1.727588957,3.1797394883,3.024144626,2.9510396736,NaN,-20251.3860123841,345,18,1,1,0,23,3,2
2103,8.1747,1.214038491,1.0641765173,0.9775117374,1.784053704,1.4851859699,1.3342066191,0.4931296658,-76298.3342566325,523,18,1,2,0,23,3,2
2103,5.2727,1.3385994798,1.1997735818,1.1157102184,1.9794383271,1.6649003934,1.4973735123,0.2367340848,-117938.602334099,343,18,1,3,0,23,3,2
2103,2.2206,1.2427780577,1.1376378669,1.0984155898,1.8214580145,1.5606602599,1.4608971654,0.4154672127,-154384.568368515,263,18,1,4,0,23,3,2
2103,10.13,1.1965465475,1.0584649697,0.9913024279,1.712019927,1.4327583587,1.3110920372,0.4931296658,-166710.486117286,342,18,1,5,0,23,3,2
2103,1.0549,1.3073753485,1.2113318852,1.1574073176,1.9530423587,1.6788905734,1.5423884849,0.4931296658,-176778.231076368,200,18,1,6,0,23,3,2
2103,0.5234,1.2716486102,1.1457207245,1.0714582834,1.8519992432,1.5683491844,1.4233856804,0.4931296658,-181612.658042988,142,18,1,7,0,23,3,2
2103,3.8999,1.3112325315,1.1510367102,1.0638928316,1.9171732231,1.5697293047,1.3994624913,0.2367340848,-186918.269743023,79,18,1,8,0,23,3,2
2103,0.36794,1.2628500885,1.1428623751,1.0844870846,1.8298420974,1.5292512909,1.3904784432,0.4154672127,-194178.76894934,99,18,1,9,0,23,3,2
2103,0.20604,1.1987654211,1.0700452784,1.0126056554,1.7179176967,1.448320232,1.3351433886,0.4931296658,-192509.685001429,38,18,1,10,0,23,3,2
2103,3.136,1.3073606743,1.2054067317,1.138995142,1.9533391437,1.6670660036,1.5082440093,0.4931296658,-193763.593818082,120,18,1,11,0,23,3,2
2103,10.943,1.3315083471,1.1255707886,0.9981921895,1.8356719186,1.4643091647,1.2613480386,0.4171903961,-188004.430142343,566,18,1,12,0,23,3,2
2103,3.5854,1.1847822111,0.9966078959,0.8738279937,1.6850575832,1.3217872893,1.1160157732,0.2961142994,-179102.571980519,480,18,1,13,0,23,3,2
2103,2.8518,1.3462027332,1.2555939513,1.1765135068,1.9486664431,1.7083820795,1.5277349562,0.2961142994,-166975.877507386,404,18,1,14,0,23,3,2
2103,0.24252,1.2997754228,1.1595658235,1.0526744861,1.8963114748,1.5844849976,1.3818169401,0.2961142994,-165707.624054981,270,18,1,15,0,23,3,2
2103,2.7139,1.3106537257,1.2115523739,1.1676211848,1.879571456,1.6451236615,1.5405823782,0.2961142994,-158092.808847279,193,18,1,16,0,23,3,2
2103,0.53296,1.3075389494,1.1876524787,1.1060746772,1.9099430565,1.6303632644,1.4669810497,0.2961142994,-159866.668920457,136,18,1,17,0,23,3,2
2103,10.025,1.1937402666,1.051863058,0.9790679352,1.7369573018,1.4195628809,1.2697092629,0.6066732984,-153377.667673337,379,18,1,18,0,23,3,2
2103,15.861,1.1138669866,0.9250683881,0.8097538151,1.6377975859,1.2778102107,1.0866383355,0.5668359116,-154579.497146065,475,18,1,19,0,23,3,2
2103,2.0373,1.2720968581,1.1403918806,1.0451361251,1.8495562196,1.504416852,1.293559099,0.4931296658,-168839.587816714,258,18,1,20,0,23,3,2
2103,1.9968,1.2822356978,1.146670072,1.0294840793,1.8698289142,1.5648294014,1.3480742085,0.4931296658,-176425.978761452,132,18,1,21,0,23,3,2
2103,7.0037,1.3139771378,1.1679144991,1.106207471,1.9182610207,1.5829442665,1.4276612565,0.2367340848,-184000.636431582,200,18,1,22,0,23,3,2
2103,2.1677,1.2378171024,1.114003671,1.0477182586,1.8033561456,1.502978345,1.3540471064,0.4154672127,-197949.158675521,68,18,1,23,0,23,3,2
2103,3.9874,1.1990677844,1.068360925,1.0017507277,1.717346896,1.4449133334,1.3177586199,0.4931296658,-195464.20704694,196,18,1,24,0,23,3,2
2103,1.0184,1.3093088608,1.2023793948,1.1292626836,1.9470311556,1.6528701769,1.4796404113,0.4931296658,-195743.992701419,148,18,1,25,0,23,3,2
2103,5.4799,1.3235426093,1.1134114409,0.9617502231,1.8134581365,1.4164292168,1.1757500387,0.3717336095,-184732.737195969,548,18,1,26,0,23,3,2
2103,9.267,1.1515755791,1.0092582856,0.9550979382,1.6866211472,1.3880187667,1.2633895559,0.4983400005,-162730.498008835,423,18,1,27,0,23,3,2
2103,0.45667,1.2947807489,1.1984845163,1.1463421813,1.8875882167,1.6042933715,1.4639002048,0.4154672127,-183371.44265396,381,18,1,28,0,23,3,2
2103,11.195,1.1448694437,0.9812587268,0.8980525892,1.6412219699,1.3222437816,1.1750282285,0.7424839764,-185938.099437924,488,18,1,29,0,23,3,2
2103,15.813,1.6161488675,1.4105211084,1.2165311352,2.3657220473,1.7961214607,1.4445636069,0.0883909924,-188902.476550024,831,18,1,30,0,23,3,2
2103,12.79,1.6612253598,1.5799023469,1.444473561,2.7379233817,2.302800076,1.8707168144,0.163533201,-194159.996469723,705,18,1,31,0,23,3,2
2103,4.6787,1.0666799198,0.8820240023,0.8262219625,1.5160187693,1.1850819916,1.0815962127,0.4983400005,-189875.346907693,515,18,1,32,0,23,3,2
2103,5.1676,1.3488733966,1.3058109464,1.272655037,2.0006745868,1.8235103939,1.7140097491,0.4931296658,-190212.62720672,430,18,1,33,0,23,3,2
2103,5.2452,1.3006194146,1.1071381869,0.987261299,1.8942291671,1.5067787225,1.3005574032,0.2367340848,-192996.638292278,203,18,1,34,0,23,3,2
2103,0.40864,1.2323867832,1.087869068,0.9898616658,1.7933584392,1.4535827698,1.2523108762,0.4154672127,-171727.011186764,158,18,1,35,0,23,3,2
2104,3.4824,1.8806566137,1.8455073178,1.8274727498,3.2740828053,3.1144096289,3.0389322999,NaN,-20277.7570281762,179,18,2,1,0,22,3,3
2104,8.1747,1.2305042165,1.0778300427,0.9898705738,1.7950490637,1.4957154593,1.3445272226,0.4931296658,-74690.3108780112,167,18,2,2,0,22,3,3
2104,5.2727,1.3350349911,1.1924260277,1.1066445688,1.9776265219,1.6625857748,1.4951852226,0.2367340848,-115253.911149904,143,18,2,3,0,22,3,3
2104,2.2206,1.2692898085,1.1557564404,1.1137032798,1.821379436,1.5610551665,1.4619012808,0.4154672127,-151794.41000741,129,18,2,4,0,22,3,3
2104,10.13,1.2102338817,1.067337762,0.9981091756,1.7200343249,1.4389964865,1.316723687,0.4931296658,-163989.554480807,142,18,2,5,0,22,3,3
2104,1.0549,1.3434133624,1.2369691936,1.1776137662,1.958368172,1.6825967964,1.5454941962,0.4931296658,-173434.25457605,134,18,2,6,0,22,3,3
2104,0.5234,1.2887311781,1.1589190447,1.0820736028,1.8634577332,1.578725695,1.4328546233,0.4931296658,-178338.089929618,124,18,2,7,0,22,3,3
2104,3.8999,1.3091229675,1.1454860975,1.0569552269,1.9182925049,1.5705812091,1.4005485276,0.2367340848,-183143.224570853,152,18,2,8,0,22,3,3
2104,0.36794,1.2901037528,1.1600091219,1.0972221966,1.8309302594,1.5305279546,1.392220444,0.4154672127,-190805.730124965,139,18,2,9,0,22,3,3
2104,0.20604,1.2134910147,1.0804791123,1.0211018708,1.7271553745,1.4561766864,1.3424981704,0.4931296658,-189283.132900287,122,18,2,10,0,22,3,3
2104,3.136,1.3452934021,1.2319832366,1.1588509336,1.9583950394,1.6703970926,1.5109963457,0.4931296658,-190076.715369321,147,18,2,11,0,22,3,3
2104,10.943,1.3295414834,1.119165431,0.9895153248,1.8367092503,1.463688216,1.259989063,0.4171903961,-185340.571683811,257,18,2,12,0,22,3,3
2104,3.5854,1.1886558829,0.9946616158,0.868179252,1.6864900941,1.3217076238,1.1143785282,0.2961142994,-176937.333287294,235,18,2,13,0,22,3,3
2104,2.8518,1.3378240954,1.2453235596,1.1655805959,1.9437084976,1.7045663158,1.5254559295,0.2961142994,-164665.6142566,228,18,2,14,0,22,3,3
2104,0.24252,1.3068376863,1.1614891706,1.0507251134,1.8983055383,1.585986111,1.3824071738,0.2961142994,-163788.558917895,218,18,2,15,0,22,3,3
2104,2.7139,1.3021988271,1.2010351129,1.1559904253,1.8735871989,1.6390501971,1.5351030241,0.2961142994,-155934.656153024,205,18,2,16,0,22,3,3
2104,0.53296,1.3157251893,1.1913405149,1.1065389131,1.9125102877,1.6324187953,1.4683489066,0.2961142994,-158044.979268912,180,18,2,17,0,22,3,3
