VPID,IC,ENTROPY,Leman6,rating,dissonance,spectralcentroid,spectralcomplexity,song,rhythm,chordnumber,presentorder,valence,arousal
3035,12.816,3.909,1.002029797,89,0.350553066,791.8275757,6.047618866,27,2,25,9,2,5
3035,3.7103,4.9645,1.090719883,172,0.40267086,676.6627808,5.047618866,27,2,26,9,2,5
3035,14.381,3.4551,1.178211101,68,0.35960415,642.8381958,4.657142639,27,2,27,9,2,5
3035,9.694,5.8437,1.059135335,339,0.310609371,1001.665344,4.885714054,27,2,28,9,2,5
3035,11.657,5.2601,1.310504404,219,0.382171005,556.132019,4.599999905,27,2,29,9,2,5
3035,3.3665,7.7698,1.200411665,433,0.413272023,550.6611938,3.400000095,27,2,30,9,2,5
3035,10.417,7.6026,1.226120632,265,0.365998507,987.3448486,5.342857361,27,2,31,9,2,5
3035,2.6667,3.6365,1.209312743,378,0.337125748,1003.521606,5.133333206,27,2,32,9,2,5
3035,9.7263,2.5999,1.152569766,205,0.393266916,786.4748535,5.761904717,27,2,33,9,2,5
3035,1.5156,2.9492,1.560322872,536,0.336964488,996.0029297,5.17142868,27,2,34,9,2,5
3035,0.097625,0.59937,1.507678908,658,0.393250287,789.9004517,5.742856979,27,2,35,9,2,5
3035,0.096782,0.54734,1.619070687,406,0.336987853,996.1035156,5.17142868,27,2,36,9,2,5
3036,2.2681,5.1812,1.541572752,551,0.336462945,825.9992676,5.571428776,27,3,2,4,2,1
3036,1.0261,2.7745,1.808637115,347,0.326145381,920.9328003,5.142857075,27,3,3,4,2,1
3036,0.74043,2.4188,1.65016761,773,0.335714102,827.057312,5.552381039,27,3,4,4,2,1
3036,0.35484,1.4289,1.647610895,241,0.327025861,921.8577881,5.142857075,27,3,5,4,2,1
3036,5.9564,1.6465,1.586656044,881,0.302079082,895.4125977,5.180952549,27,3,6,4,2,1
3036,3.5367,2.1575,1.580543369,1008,0.336462796,822.791748,5.552381039,27,3,7,4,2,1
3036,16.732,1.5279,1.545691673,0,0.328312546,816.5481567,5.438095093,27,3,8,4,2,1
3036,12.892,3.1397,1.35040331,110,0.359527051,891.1528931,6.019047737,27,3,9,4,2,1
3036,7.3908,4.8692,1.208791357,630,0.374489993,642.0532227,4.866666794,27,3,10,4,2,1
3036,9.9381,3.3328,1.758574679,0,0.358060986,886.5596924,6.028571606,27,3,11,4,2,1
3036,7.9552,3.4745,1.603454186,825,0.374411047,641.2142334,4.866666794,27,3,12,4,2,1
3036,7.1216,3.4652,0.987409164,410,0.341455668,742.6132202,6.047618866,27,3,13,4,2,1
3036,0.62353,2.4583,1.119907071,1023,0.327315062,927.1048584,5.114285946,27,3,14,4,2,1
3036,13.667,2.8971,1.251724238,0,0.348890692,607.1615601,4.666666508,27,3,15,4,2,1
3036,13.671,2.3323,1.079803058,176,0.29942283,925.9550781,4.91428566,27,3,16,4,2,1
3036,13.202,4.6061,1.536508451,0,0.375709027,527.4000244,4.590476036,27,3,17,4,2,1
3036,10.723,7.7542,1.192891395,0,0.411365718,517.4547119,3.352380991,27,3,18,4,2,1
3036,9.501,7.7877,1.149014565,316,0.318894118,906.7103271,5.238095284,27,3,19,4,2,1
3036,6.7378,2.9153,1.331533001,527,0.33137691,687.486084,5.352380753,27,3,20,4,2,1
3036,11.706,3.6635,1.230662632,778,0.357843995,891.5608521,5.952381134,27,3,21,4,2,1
3036,0.80281,4.3515,1.163463635,906,0.373964906,642.2910767,4.847619057,27,3,22,4,2,1
3036,9.7317,3.4354,1.687542408,141,0.358008713,886.5822754,6.028571606,27,3,23,4,2,1
3036,0.82736,4.45,1.613017917,879,0.374451965,641.2232666,4.866666794,27,3,24,4,2,1
3036,12.816,3.909,0.992048838,0,0.340859294,744.6976929,5.904761791,27,3,25,4,2,1
3036,3.7103,4.9645,1.082383487,35,0.39743641,634.4026489,5.057142735,27,3,26,4,2,1
3036,14.381,3.4551,1.166361716,0,0.350512236,608.1326904,4.657142639,27,3,27,4,2,1
3036,9.694,5.8437,1.04787148,289,0.29919523,924.5960693,4.91428566,27,3,28,4,2,1
3036,11.657,5.2601,1.298931972,0,0.375356764,527.3029175,4.590476036,27,3,29,4,2,1
3036,3.3665,7.7698,1.185344287,0,0.411172569,517.472229,3.352380991,27,3,30,4,2,1
3036,10.417,7.6026,1.209183314,0,0.350717396,918.4192505,5.295238018,27,3,31,4,2,1
3036,2.6667,3.6365,1.198919248,841,0.326813459,928.151062,5.114285946,27,3,32,4,2,1
3036,9.7263,2.5999,1.144810133,408,0.382764041,717.7625732,5.714285851,27,3,33,4,2,1
3036,1.5156,2.9492,1.550638211,1023,0.324184716,921.2998047,5.142857075,27,3,34,4,2,1
3036,0.097625,0.59937,1.502400088,241,0.382264465,721.0357666,5.714285851,27,3,35,4,2,1
3036,0.096782,0.54734,1.609578158,789,0.325032443,921.8314819,5.142857075,27,3,36,4,2,1
3037,2.2681,5.1812,1.543964073,75,0.331323862,688.7498779,5.619047642,27,1,2,1,3,3
3037,1.0261,2.7745,1.8114577,539,0.320171833,766.7216797,5.161904812,27,1,3,1,3,3
3037,0.74043,2.4188,1.650782678,176,0.331368446,689.3943481,5.619047642,27,1,4,1,3,3
3037,0.35484,1.4289,1.653341087,584,0.320221394,767.6278076,5.161904812,27,1,5,1,3,3
3037,5.9564,1.6465,1.585764692,343,0.295373291,742.8080444,5.276190281,27,1,6,1,3,3
3037,3.5367,2.1575,1.582102235,420,0.331786394,687.1589966,5.580952168,27,1,7,1,3,3
3037,16.732,1.5279,1.547519408,633,0.319225162,679.7404785,5.552381039,27,1,8,1,3,3
3037,12.892,3.1397,1.350937845,473,0.359116077,738.3267822,6.104762077,27,1,9,1,3,3
3037,7.3908,4.8692,1.223943803,197,0.368758202,533.6018677,4.838095188,27,1,10,1,3,3
3037,9.9381,3.3328,1.760329522,486,0.357369244,738.0112915,6.152380943,27,1,11,1,3,3
3037,7.9552,3.4745,1.612845719,170,0.368654311,532.9277954,4.838095188,27,1,12,1,3,3
3037,7.1216,3.4652,1.001989781,417,0.338111281,616.6929321,6.133333206,27,1,13,1,3,3
3037,0.62353,2.4583,1.131888368,612,0.321477681,773.9076538,5.142857075,27,1,14,1,3,3
3037,13.667,2.8971,1.259202863,362,0.343828291,498.6028137,4.723809719,27,1,15,1,3,3
3037,13.671,2.3323,1.088137016,456,0.289784104,778.9369507,4.885714054,27,1,16,1,3,3
3037,13.202,4.6061,1.54014066,604,0.369332403,424.3743286,4.685714245,27,1,17,1,3,3
3037,10.723,7.7542,1.193049081,23,0.403940678,405.5869751,3.45714283,27,1,18,1,3,3
3037,9.501,7.7877,1.159929967,283,0.31314832,758.4174194,5.276190281,27,1,19,1,3,3
3037,6.7378,2.9153,1.342080059,483,0.325592697,574.2619629,5.361904621,27,1,20,1,3,3
3037,11.706,3.6635,1.237497372,214,0.357395947,742.8720093,6.057142735,27,1,21,1,3,3
3037,0.80281,4.3515,1.170723198,491,0.368882388,533.6715088,4.82857132,27,1,22,1,3,3
3037,9.7317,3.4354,1.696620648,352,0.357334137,737.7020264,6.142857075,27,1,23,1,3,3
3037,0.82736,4.45,1.617860605,171,0.368726611,532.906311,4.838095188,27,1,24,1,3,3
3037,12.816,3.909,1.000977579,510,0.337156773,617.4238281,5.952381134,27,1,25,1,3,3
3037,3.7103,4.9645,1.095703777,693,0.392240882,516.4349365,5.152380943,27,1,26,1,3,3
3037,14.381,3.4551,1.18037712,262,0.344674677,499.4996338,4.704761982,27,1,27,1,3,3
3037,9.694,5.8437,1.059832251,479,0.290101647,777.3637085,4.885714054,27,1,28,1,3,3
3037,11.657,5.2601,1.308269454,640,0.368747532,424.2656555,4.685714245,27,1,29,1,3,3
3037,3.3665,7.7698,1.188678931,0,0.404352576,405.6219788,3.45714283,27,1,30,1,3,3
3037,10.417,7.6026,1.224647576,218,0.347735405,768.8010864,5.342857361,27,1,31,1,3,3
3037,2.6667,3.6365,1.207412075,426,0.320578337,774.730957,5.161904812,27,1,32,1,3,3
3037,9.7263,2.5999,1.156629913,131,0.37840566,594.2730103,5.742856979,27,1,33,1,3,3
3037,1.5156,2.9492,1.556589084,522,0.318163991,766.9157104,5.161904812,27,1,34,1,3,3
3037,0.097625,0.59937,1.507701443,188,0.377889156,596.3326416,5.742856979,27,1,35,1,3,3
3037,0.096782,0.54734,1.616934397,367,0.318470955,767.4909058,5.161904812,27,1,36,1,3,3
3038,2.2681,5.1812,1.547349595,667,0.34929046,888.6000977,5.599999905,27,2,2,14,3,2
3038,1.0261,2.7745,1.815207733,573,0.337845147,995.3654785,5.133333206,27,2,3,14,3,2
3038,0.74043,2.4188,1.655339377,701,0.349049509,888.9449463,5.552381039,27,2,4,14,3,2
3038,0.35484,1.4289,1.653250061,754,0.337675571,996.0862427,5.133333206,27,2,5,14,3,2
3038,5.9564,1.6465,1.589812407,568,0.320373416,949.1699219,5.304761887,27,2,6,14,3,2
3038,3.5367,2.1575,1.586653644,484,0.349155098,884.8779907,5.609523773,27,2,7,14,3,2
3038,16.732,1.5279,1.549719042,93,0.338608414,882.8646851,5.476190567,27,2,8,14,3,2
3038,12.892,3.1397,1.358847706,205,0.37357533,948.3076172,6.152380943,27,2,9,14,3,2
3038,7.3908,4.8692,1.222830277,375,0.382547766,702.003479,4.904761791,27,2,10,14,3,2
3038,9.9381,3.3328,1.76844694,536,0.371392161,944.8886719,6.161904812,27,2,11,14,3,2
3038,7.9552,3.4745,1.613752843,469,0.382508814,701.5455933,4.904761791,27,2,12,14,3,2
3038,7.1216,3.4652,0.998052876,690,0.352420509,797.1240234,6.123809338,27,2,13,14,3,2
3038,0.62353,2.4583,1.133221292,819,0.337896764,1003.107971,5.123809338,27,2,14,14,3,2
3038,13.667,2.8971,1.262220511,155,0.357425809,644.2237549,4.666666508,27,2,15,14,3,2
3038,13.671,2.3323,1.090476949,275,0.311182976,1001.150513,4.885714054,27,2,16,14,3,2
3038,13.202,4.6061,1.547362255,236,0.382349223,556.2675781,4.599999905,27,2,17,14,3,2
3038,10.723,7.7542,1.205481824,208,0.413030565,550.6133423,3.409523726,27,2,18,14,3,2
3038,9.501,7.7877,1.16150356,481,0.334314585,969.4762573,5.352380753,27,2,19,14,3,2
3038,6.7378,2.9153,1.345072285,590,0.344262183,726.9985962,5.409523964,27,2,20,14,3,2
3038,11.706,3.6635,1.242312504,775,0.372434259,948.6311646,6.114285946,27,2,21,14,3,2
3038,0.80281,4.3515,1.173011908,593,0.38203314,703.0217896,4.885714054,27,2,22,14,3,2
3038,9.7317,3.4354,1.700280767,701,0.371428937,944.9100952,6.161904812,27,2,23,14,3,2
3038,0.82736,4.45,1.619594973,561,0.382715702,701.569397,4.904761791,27,2,24,14,3,2
3038,12.816,3.909,1.002029797,327,0.350553066,791.8275757,6.047618866,27,2,25,14,3,2
3038,3.7103,4.9645,1.090719883,372,0.40267086,676.6627808,5.047618866,27,2,26,14,3,2
3038,14.381,3.4551,1.178211101,309,0.35960415,642.8381958,4.657142639,27,2,27,14,3,2
3038,9.694,5.8437,1.059135335,556,0.310609371,1001.665344,4.885714054,27,2,28,14,3,2
3038,11.657,5.2601,1.310504404,381,0.382171005,556.132019,4.599999905,27,2,29,14,3,2
3038,3.3665,7.7698,1.200411665,327,0.413272023,550.6611938,3.400000095,27,2,30,14,3,2
3038,10.417,7.6026,1.226120632,71,0.365998507,987.3448486,5.342857361,27,2,31,14,3,2
3038,2.6667,3.6365,1.209312743,344,0.337125748,1003.521606,5.133333206,27,2,32,14,3,2
3038,9.7263,2.5999,1.152569766,442,0.393266916,786.4748535,5.761904717,27,2,33,14,3,2
3038,1.5156,2.9492,1.560322872,535,0.336964488,996.0029297,5.17142868,27,2,34,14,3,2
3038,0.097625,0.59937,1.507678908,430,0.393250287,789.9004517,5.742856979,27,2,35,14,3,2
3038,0.096782,0.54734,1.619070687,626,0.336987853,996.1035156,5.17142868,27,2,36,14,3,2
3039,2.2681,5.1812,1.541572752,532,0.336462945,825.9992676,5.571428776,27,3,2,15,2,1
3039,1.0261,2.7745,1.808637115,532,0.326145381,920.9328003,5.142857075,27,3,3,15,2,1
3039,0.74043,2.4188,1.65016761,459,0.335714102,827.057312,5.552381039,27,3,4,15,2,1
3039,0.35484,1.4289,1.647610895,251,0.327025861,921.8577881,5.142857075,27,3,5,15,2,1
3039,5.9564,1.6465,1.586656044,496,0.302079082,895.4125977,5.180952549,27,3,6,15,2,1
3039,3.5367,2.1575,1.580543369,620,0.336462796,822.791748,5.552381039,27,3,7,15,2,1
3039,16.732,1.5279,1.545691673,693,0.328312546,816.5481567,5.438095093,27,3,8,15,2,1
3039,12.892,3.1397,1.35040331,513,0.359527051,891.1528931,6.019047737,27,3,9,15,2,1
3039,7.3908,4.8692,1.208791357,753,0.374489993,642.0532227,4.866666794,27,3,10,15,2,1
3039,9.9381,3.3328,1.758574679,470,0.358060986,886.5596924,6.028571606,27,3,11,15,2,1
3039,7.9552,3.4745,1.603454186,758,0.374411047,641.2142334,4.866666794,27,3,12,15,2,1
3039,7.1216,3.4652,0.987409164,630,0.341455668,742.6132202,6.047618866,27,3,13,15,2,1
3039,0.62353,2.4583,1.119907071,834,0.327315062,927.1048584,5.114285946,27,3,14,15,2,1
3039,13.667,2.8971,1.251724238,614,0.348890692,607.1615601,4.666666508,27,3,15,15,2,1
3039,13.671,2.3323,1.079803058,979,0.29942283,925.9550781,4.91428566,27,3,16,15,2,1
3039,13.202,4.6061,1.536508451,621,0.375709027,527.4000244,4.590476036,27,3,17,15,2,1
3039,10.723,7.7542,1.192891395,216,0.411365718,517.4547119,3.352380991,27,3,18,15,2,1
3039,9.501,7.7877,1.149014565,468,0.318894118,906.7103271,5.238095284,27,3,19,15,2,1
3039,6.7378,2.9153,1.331533001,351,0.33137691,687.486084,5.352380753,27,3,20,15,2,1
3039,11.706,3.6635,1.230662632,779,0.357843995,891.5608521,5.952381134,27,3,21,15,2,1
3039,0.80281,4.3515,1.163463635,620,0.373964906,642.2910767,4.847619057,27,3,22,15,2,1
3039,9.7317,3.4354,1.687542408,815,0.358008713,886.5822754,6.028571606,27,3,23,15,2,1
3039,0.82736,4.45,1.613017917,426,0.374451965,641.2232666,4.866666794,27,3,24,15,2,1
3039,12.816,3.909,0.992048838,142,0.340859294,744.6976929,5.904761791,27,3,25,15,2,1
3039,3.7103,4.9645,1.082383487,7,0.39743641,634.4026489,5.057142735,27,3,26,15,2,1
3039,14.381,3.4551,1.166361716,61,0.350512236,608.1326904,4.657142639,27,3,27,15,2,1
3039,9.694,5.8437,1.04787148,251,0.29919523,924.5960693,4.91428566,27,3,28,15,2,1
3039,11.657,5.2601,1.298931972,0,0.375356764,527.3029175,4.590476036,27,3,29,15,2,1
3039,3.3665,7.7698,1.185344287,654,0.411172569,517.472229,3.352380991,27,3,30,15,2,1
3039,10.417,7.6026,1.209183314,0,0.350717396,918.4192505,5.295238018,27,3,31,15,2,1
3039,2.6667,3.6365,1.198919248,408,0.326813459,928.151062,5.114285946,27,3,32,15,2,1
3039,9.7263,2.5999,1.144810133,330,0.382764041,717.7625732,5.714285851,27,3,33,15,2,1
3039,1.5156,2.9492,1.550638211,244,0.324184716,921.2998047,5.142857075,27,3,34,15,2,1
3039,0.097625,0.59937,1.502400088,183,0.382264465,721.0357666,5.714285851,27,3,35,15,2,1
3039,0.096782,0.54734,1.609578158,667,0.325032443,921.8314819,5.142857075,27,3,36,15,2,1
3040,2.2681,5.1812,1.543964073,194,0.331323862,688.7498779,5.619047642,27,1,2,27,1,1
3040,1.0261,2.7745,1.8114577,402,0.320171833,766.7216797,5.161904812,27,1,3,27,1,1
3040,0.74043,2.4188,1.650782678,485,0.331368446,689.3943481,5.619047642,27,1,4,27,1,1
3040,0.35484,1.4289,1.653341087,563,0.320221394,767.6278076,5.161904812,27,1,5,27,1,1
3040,5.9564,1.6465,1.585764692,622,0.295373291,742.8080444,5.276190281,27,1,6,27,1,1
3040,3.5367,2.1575,1.582102235,667,0.331786394,687.1589966,5.580952168,27,1,7,27,1,1
3040,16.732,1.5279,1.547519408,513,0.319225162,679.7404785,5.552381039,27,1,8,27,1,1
3040,12.892,3.1397,1.350937845,432,0.359116077,738.3267822,6.104762077,27,1,9,27,1,1
3040,7.3908,4.8692,1.223943803,374,0.368758202,533.6018677,4.838095188,27,1,10,27,1,1
3040,9.9381,3.3328,1.760329522,330,0.357369244,738.0112915,6.152380943,27,1,11,27,1,1
3040,7.9552,3.4745,1.612845719,294,0.368654311,532.9277954,4.838095188,27,1,12,27,1,1
3040,7.1216,3.4652,1.001989781,329,0.338111281,616.6929321,6.133333206,27,1,13,27,1,1
3040,0.62353,2.4583,1.131888368,373,0.321477681,773.9076538,5.142857075,27,1,14,27,1,1
3040,13.667,2.8971,1.259202863,282,0.343828291,498.6028137,4.723809719,27,1,15,27,1,1
3040,13.671,2.3323,1.088137016,373,0.289784104,778.9369507,4.885714054,27,1,16,27,1,1
3040,13.202,4.6061,1.54014066,282,0.369332403,424.3743286,4.685714245,27,1,17,27,1,1
3040,10.723,7.7542,1.193049081,0,0.403940678,405.5869751,3.45714283,27,1,18,27,1,1
3040,9.501,7.7877,1.159929967,90,0.31314832,758.4174194,5.276190281,27,1,19,27,1,1
3040,6.7378,2.9153,1.342080059,240,0.325592697,574.2619629,5.361904621,27,1,20,27,1,1
3040,11.706,3.6635,1.237497372,328,0.357395947,742.8720093,6.057142735,27,1,21,27,1,1
3040,0.80281,4.3515,1.170723198,409,0.368882388,533.6715088,4.82857132,27,1,22,27,1,1
3040,9.7317,3.4354,1.696620648,487,0.357334137,737.7020264,6.142857075,27,1,23,27,1,1
3040,0.82736,4.45,1.617860605,418,0.368726611,532.906311,4.838095188,27,1,24,27,1,1
3040,12.816,3.909,1.000977579,329,0.337156773,617.4238281,5.952381134,27,1,25,27,1,1
3040,3.7103,4.9645,1.095703777,210,0.392240882,516.4349365,5.152380943,27,1,26,27,1,1
3040,14.381,3.4551,1.18037712,140,0.344674677,499.4996338,4.704761982,27,1,27,27,1,1
3040,9.694,5.8437,1.059832251,267,0.290101647,777.3637085,4.885714054,27,1,28,27,1,1
3040,11.657,5.2601,1.308269454,138,0.368747532,424.2656555,4.685714245,27,1,29,27,1,1
3040,3.3665,7.7698,1.188678931,0,0.404352576,405.6219788,3.45714283,27,1,30,27,1,1
3040,10.417,7.6026,1.224647576,0,0.347735405,768.8010864,5.342857361,27,1,31,27,1,1
3040,2.6667,3.6365,1.207412075,36,0.320578337,774.730957,5.161904812,27,1,32,27,1,1
3040,9.7263,2.5999,1.156629913,140,0.37840566,594.2730103,5.742856979,27,1,33,27,1,1
3040,1.5156,2.9492,1.556589084,271,0.318163991,766.9157104,5.161904812,27,1,34,27,1,1
3040,0.097625,0.59937,1.507701443,394,0.377889156,596.3326416,5.742856979,27,1,35,27,1,1
3040,0.096782,0.54734,1.616934397,546,0.318470955,767.4909058,5.161904812,27,1,36,27,1,1
3041,2.2681,5.1812,1.547349595,553,0.34929046,888.6000977,5.599999905,27,2,2,20,4,3
3041,1.0261,2.7745,1.815207733,674,0.337845147,995.3654785,5.133333206,27,2,3,20,4,3
3041,0.74043,2.4188,1.655339377,335,0.349049509,888.9449463,5.552381039,27,2,4,20,4,3
3041,0.35484,1.4289,1.653250061,171,0.337675571,996.0862427,5.133333206,27,2,5,20,4,3
3041,5.9564,1.6465,1.589812407,77,0.320373416,949.1699219,5.304761887,27,2,6,20,4,3
3041,3.5367,2.1575,1.586653644,222,0.349155098,884.8779907,5.609523773,27,2,7,20,4,3
3041,16.732,1.5279,1.549719042,222,0.338608414,882.8646851,5.476190567,27,2,8,20,4,3
3041,12.892,3.1397,1.358847706,592,0.37357533,948.3076172,6.152380943,27,2,9,20,4,3
3041,7.3908,4.8692,1.222830277,705,0.382547766,702.003479,4.904761791,27,2,10,20,4,3
3041,9.9381,3.3328,1.76844694,522,0.371392161,944.8886719,6.161904812,27,2,11,20,4,3
3041,7.9552,3.4745,1.613752843,347,0.382508814,701.5455933,4.904761791,27,2,12,20,4,3
3041,7.1216,3.4652,0.998052876,223,0.352420509,797.1240234,6.123809338,27,2,13,20,4,3
3041,0.62353,2.4583,1.133221292,367,0.337896764,1003.107971,5.123809338,27,2,14,20,4,3
3041,13.667,2.8971,1.262220511,622,0.357425809,644.2237549,4.666666508,27,2,15,20,4,3
3041,13.671,2.3323,1.090476949,771,0.311182976,1001.150513,4.885714054,27,2,16,20,4,3
3041,13.202,4.6061,1.547362255,597,0.382349223,556.2675781,4.599999905,27,2,17,20,4,3
3041,10.723,7.7542,1.205481824,804,0.413030565,550.6133423,3.409523726,27,2,18,20,4,3
3041,9.501,7.7877,1.16150356,353,0.334314585,969.4762573,5.352380753,27,2,19,20,4,3
3041,6.7378,2.9153,1.345072285,353,0.344262183,726.9985962,5.409523964,27,2,20,20,4,3
3041,11.706,3.6635,1.242312504,227,0.372434259,948.6311646,6.114285946,27,2,21,20,4,3
3041,0.80281,4.3515,1.173011908,495,0.38203314,703.0217896,4.885714054,27,2,22,20,4,3
3041,9.7317,3.4354,1.700280767,331,0.371428937,944.9100952,6.161904812,27,2,23,20,4,3
3041,0.82736,4.45,1.619594973,205,0.382715702,701.569397,4.904761791,27,2,24,20,4,3
3041,12.816,3.909,1.002029797,142,0.350553066,791.8275757,6.047618866,27,2,25,20,4,3
3041,3.7103,4.9645,1.090719883,142,0.40267086,676.6627808,5.047618866,27,2,26,20,4,3
3041,14.381,3.4551,1.178211101,491,0.35960415,642.8381958,4.657142639,27,2,27,20,4,3
3041,9.694,5.8437,1.059135335,578,0.310609371,1001.665344,4.885714054,27,2,28,20,4,3
3041,11.657,5.2601,1.310504404,247,0.382171005,556.132019,4.599999905,27,2,29,20,4,3
3041,3.3665,7.7698,1.200411665,168,0.413272023,550.6611938,3.400000095,27,2,30,20,4,3
3041,10.417,7.6026,1.226120632,69,0.365998507,987.3448486,5.342857361,27,2,31,20,4,3
3041,2.6667,3.6365,1.209312743,199,0.337125748,1003.521606,5.133333206,27,2,32,20,4,3
3041,9.7263,2.5999,1.152569766,101,0.393266916,786.4748535,5.761904717,27,2,33,20,4,3
3041,1.5156,2.9492,1.560322872,381,0.336964488,996.0029297,5.17142868,27,2,34,20,4,3
3041,0.097625,0.59937,1.507678908,734,0.393250287,789.9004517,5.742856979,27,2,35,20,4,3
3041,0.096782,0.54734,1.619070687,562,0.336987853,996.1035156,5.17142868,27,2,36,20,4,3
3001,4.0967,5.1812,1.30762153,406,0.304731369,1001.585938,5.209523678,28,2,2,23,5,4
3001,1.0755,2.0802,1.535920315,487,0.349941939,883.4085083,5.571428776,28,2,3,23,5,4
3001,3.8946,1.8551,1.137570047,418,0.307552069,775.0324707,5.619047642,28,2,4,23,5,4
3001,12.467,2.2189,1.394647538,314,0.356268019,999.0582886,5.104762077,28,2,5,23,5,4
3001,3.0318,3.9957,1.322936448,235,0.348961711,885.0730591,5.561904907,28,2,6,23,5,4
3001,3.7809,1.924,1.238672618,196,0.304666966,1001.987061,5.238095284,28,2,7,23,5,4
3001,16.473,0.88302,1.48283421,160,0.370717704,972.1335449,6,28,2,8,23,5,4
3001,5.0226,2.6968,1.305569696,301,0.372714222,716.3803711,5.561904907,28,2,9,23,5,4
3001,2.3075,2.9443,1.822961186,446,0.299769521,1014.178711,5.190476418,28,2,10,23,5,4
3001,5.4277,2.1186,1.091007279,578,0.319809169,1015.084717,5.123809338,28,2,11,23,5,4
3001,17.493,3.168,1.285593786,199,0.382883638,711.800293,4.857142925,28,2,12,23,5,4
3001,11.433,3.519,1.469705117,671,0.378532887,962.7276001,5.104762077,28,2,13,23,5,4
3001,4.182,4.4875,1.612419796,718,0.354685724,997.3095093,5.104762077,28,2,14,23,5,4
3001,5.2762,3.0357,1.38718967,629,0.298605681,764.2441406,5.485714436,28,2,15,23,5,4
3001,4.3372,3.4654,1.256738218,543,0.371940613,982.4368286,5.990476131,28,2,16,23,5,4
3001,7.6042,0.97705,1.528567325,852,0.354095995,995.5904541,5.114285946,28,2,17,23,5,4
3001,7.9022,0.8317,1.144526609,934,0.34885478,884.6848145,5.571428776,28,2,18,23,5,4
3001,2.3032,3.2648,1.354217703,965,0.305630714,1002.467773,5.228571415,28,2,19,23,5,4
3001,16.473,0.88309,1.628931359,676,0.370665729,972.1511841,6,28,2,20,23,5,4
3001,4.7817,2.8014,1.323146677,817,0.373068005,716.3803711,5.561904907,28,2,21,23,5,4
3001,2.2387,2.9917,1.815201401,873,0.300424457,1014.176636,5.190476418,28,2,22,23,5,4
3001,5.3667,2.146,1.087264886,939,0.320879936,1015.078003,5.123809338,28,2,23,23,5,4
3001,17.11,3.2091,1.272535278,432,0.38313362,711.8031006,4.857142925,28,2,24,23,5,4
3001,10.853,3.858,1.48359286,674,0.378489226,962.708252,5.104762077,28,2,25,23,5,4
3001,4.063,4.9711,1.236368579,601,0.338396221,1030.037964,5.104762077,28,2,26,23,5,4
3001,0.589,2.5391,1.345494511,728,0.30659166,1006.325134,5.219047546,28,2,27,23,5,4
3001,2.2056,1.3731,1.303310566,838,0.349752575,883.1546021,5.571428776,28,2,28,23,5,4
3001,0.48379,1.86,1.298548502,898,0.34043619,1033.581421,5.114285946,28,2,29,23,5,4
3001,0.38207,1.5396,1.314647595,682,0.306087136,1003.738403,5.219047546,28,2,30,23,5,4
3001,0.17403,0.71163,1.531725311,863,0.349790335,883.5317993,5.571428776,28,2,31,23,5,4
3001,0.13272,0.71763,1.302877887,921,0.340070337,1033.603027,5.114285946,28,2,32,23,5,4
3001,0.19906,0.96438,1.271284983,932,0.306133598,1003.732239,5.219047546,28,2,33,23,5,4
3001,0.051448,0.27639,1.58712404,806,0.349752963,883.5383911,5.571428776,28,2,34,23,5,4
3001,0.11815,0.63966,1.297311612,927,0.340043336,1033.604492,5.114285946,28,2,35,23,5,4
3002,4.0967,5.1812,1.299838147,274,0.289976895,935.3453369,5.152380943,28,3,2,16,5,4
3002,1.0755,2.0802,1.526297172,396,0.335771143,821.9744873,5.552381039,28,3,3,16,5,4
3002,3.8946,1.8551,1.127635487,645,0.298974127,731.5415649,5.54285717,28,3,4,16,5,4
3002,12.467,2.2189,1.387413583,137,0.340569854,924.1389771,5.076190472,28,3,5,16,5,4
3002,3.0318,3.9957,1.315369026,772,0.336430728,822.4115601,5.561904907,28,3,6,16,5,4
3002,3.7809,1.924,1.231525325,831,0.287277699,933.9562378,5.190476418,28,3,7,16,5,4
3002,16.473,0.88302,1.476947871,631,0.360689372,905.9321289,5.923809528,28,3,8,16,5,4
3002,5.0226,2.6968,1.29870886,730,0.362633646,664.4418945,5.485714436,28,3,9,16,5,4
3002,2.3075,2.9443,1.828640942,347,0.280924708,940.4382324,5.142857075,28,3,10,16,5,4
3002,5.4277,2.1186,1.079131617,855,0.308380485,937.5423584,5.08571434,28,3,11,16,5,4
3002,17.493,3.168,1.271395714,83,0.372935206,652.0692139,4.82857132,28,3,12,16,5,4
3002,11.433,3.519,1.460122878,711,0.368907422,902.2375488,5.019047737,28,3,13,16,5,4
3002,4.182,4.4875,1.603140252,229,0.340116561,920.4989014,5.057142735,28,3,14,16,5,4
3002,5.2762,3.0357,1.371591516,786,0.284026384,705.3868408,5.504761696,28,3,15,16,5,4
3002,4.3372,3.4654,1.253109422,947,0.36146149,917.9486694,5.91428566,28,3,16,16,5,4
3002,7.6042,0.97705,1.51756853,944,0.339802742,919.4508057,5.066666603,28,3,17,16,5,4
3002,7.9022,0.8317,1.133119538,538,0.336230248,822.1845703,5.561904907,28,3,18,16,5,4
3002,2.3032,3.2648,1.350051216,316,0.287692398,934.4728394,5.190476418,28,3,19,16,5,4
3002,16.473,0.88309,1.624400175,167,0.360741049,905.9231567,5.923809528,28,3,20,16,5,4
3002,4.7817,2.8014,1.316221074,795,0.362567186,664.4432983,5.485714436,28,3,21,16,5,4
