Unnamed: 0,id,rating,rating_sd,rating_se,dataset,chord_size,name,chord_nro,genre,register,pitchlow,pitchhigh,pitchrange,gill_09_harmonicity,har_18_harmonicity,milne_13_harmonicity,parn_88_root_ambig,parn_94_complex,stolz_15_periodicity,bowl_18_min_freq_dist,hutch_78_roughness,seth_93_roughness,vass_01_roughness,wang_13_roughness,jl_12_tonal,har_19_corpus,har_19_composite,sharpness,sproll,spflux,keyclar,spcentr,spirreg,Forte,neg_log_prob,CorpPop,CorpJazz,CorpClas,TDL,TDL1,register_N,midi,pc,r3_roughness,r3_sethares_dissonance,r3_helmholtz_kang,r3_stumpf_fusion,r3_sensory_pleasantness,r3_inharmonicity,r3_harmonic_deviation
1,c1,10.0,,,art18,3,Major,,,64,60,67,7,0.466666666666667,0.928588602237831,0.702134069832943,1.87082869338697,0.309964985137755,-2.0,62.3678790688793,0.120242607949697,0.773500638201884,2.08376284017316,0.644290644297773,1,10.0,2.01684118926967,0.813669,1314.2,3.91217,0.83458,0.831974,0.623389,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,4.0,60-64-67,,0.39383700489997864,0.5495508909225464,0.5725027322769165,0.3619719445705414,0.4150582551956177,0.6380280256271362,0.42111390829086304
2,c8,7.84,,,art18,4,Dom7,,,66,60,70,10,0.115555555555556,0.728916578223825,0.644295763132923,2.04939015319192,0.145194678741313,-4.43016794670639,62.3678790688793,0.221465005253087,1.47828217373588,3.69865316159605,0.984603276992901,1,8.42519428100781,1.33415396558651,0.890361,1407.73,4.65115,0.757263,0.900954,0.772815,4-27B,3.09212901186637,2.41821647391762,2.60505692398376,3.09212901186637,1,1,10.0,60-64-67-70,,0.4495081305503845,0.7394130229949951,0.5354060530662537,0.290227472782135,0.27244314551353455,0.7097724676132202,0.47106125950813293
3,c5,7.48,,,art18,3,Sus,,,65,60,67,7,0.305555555555556,1.05597977834256,0.763252924065916,1.98431348329844,0.308401390628062,-3.16395103210989,42.7672045487454,0.180110542722652,0.757683375951257,1.95551393206341,0.767077214979102,4,6.89028075835381,1.82412794890835,0.785901,1050.08,5.203,0.708133,0.706489,0.682472,3-9,8.97748579111647,4.09193223965683,9.97166008763918,8.97748579111647,1,1,7.0,60-65-67,,0.2754261791706085,0.525256335735321,0.35052862763404846,0.3846642076969147,0.43871185183525085,0.6153358221054077,0.42862582206726074
4,c2,6.76,,,art18,3,Minor,,,63,60,67,7,0.2,0.928588602237831,0.702134069832943,2.04939015319192,0.288912987126636,-3.32192809488736,49.5014184214823,0.130083011505221,0.792264522350081,2.12606353693061,0.693394833260659,3,8.71728717881205,1.86788427394116,0.797839,1313.86,3.32804,0.849122,0.81075,0.375395,3-11A,3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,1.0,60-63-67,,0.23505279421806335,0.5563934445381165,0.47667089104652405,0.31636959314346313,0.3927117586135864,0.6836304068565369,0.4146496057510376
5,c7,6.04,,,art18,4,Minor7,,,65,60,70,10,0.222222222222222,0.83411290484838,0.588306983990921,2.16024689946929,0.206574718087996,-3.68016794670639,49.5014184214823,0.194293133866213,1.38858875264132,3.50448125797816,0.849944499062201,1,8.39084535786945,1.56185217253564,0.87168,1421.53,4.5584,0.860538,0.878221,0.506354,4-26,3.82007212224573,2.34742117126595,2.54958529563679,3.82007212224573,1,1,7.0,60-63-67-70,,0.23927660286426544,0.6357150673866272,0.47280290722846985,0.29671770334243774,0.3372580111026764,0.7032822966575623,0.45075303316116333
6,c6,5.68,,,art18,4,Major7,,,66,60,71,11,0.266666666666667,0.815233587107258,0.593204732098434,2.16024689946929,0.16694618339827,-3.0,62.3678790688793,0.237537188312353,1.3533716043365,3.30004803364677,0.758824534997533,1,7.42894391227048,1.35844490602109,0.87586,1460.22,5.14135,0.854983,0.874889,0.695196,4-20,3.50094154161012,3.54780574500476,3.45232845091035,3.50094154161012,1,1,10.0,60-64-67-71,,0.49066293239593506,0.6293793320655823,0.5432133078575134,0.2993452548980713,0.3421105444431305,0.7006547451019287,0.4974874258041382
7,c3,4.96,,,art18,3,Dim,,,63,60,66,6,0.428571428571429,0.727581329514965,0.587538205311478,2.50998007960223,0.147792011675675,-3.78603390248028,49.5014184214823,0.200557462740639,0.974990160613773,2.56021889999026,1.02962368889536,3,5.39321941461327,1.0512365949977,0.798786,1139.58,6.93602,0.554516,0.792912,0.32445,3-10,4.64377597831346,5.91848520577946,7.57376481484081,4.64377597831346,1,1,1.0,60-63-66,,0.5071389079093933,0.7655586004257202,0.4867222309112549,0.27196982502937317,0.24945278465747833,0.7280302047729492,0.38709938526153564
8,c10,4.24,,,art18,4,H-dim7,,,64,60,70,10,0.466666666666667,0.728916578223825,0.644295763132923,2.36643191323985,0.164914581052072,-4.85872932612292,49.5014184214823,0.237648265709203,1.52664995703578,3.79645554985426,1.06277614641151,3,5.40872276234805,0.995133427857338,0.874689,1407.06,7.78351,0.673171,0.864295,0.453386,4-27A,4.97985225373369,5.22017005506107,4.26829436647932,4.97985225373369,1,1,4.0,60-63-66-70,,0.5032346844673157,0.7862647175788879,0.4973070025444031,0.25229963660240173,0.22916100919246674,0.7477003931999207,0.45058244466781616
9,c9,3.16,,,art18,4,Dim7,,,64,60,69,9,0.16952380952381,0.573024701164252,0.50979080012731,2.89827534923789,0.0699140210506323,-4.27824730240108,49.5014184214823,0.262382033124493,1.6794774900402,4.23355338956886,1.06948656688378,7,3.95464558589437,0.526803252858066,0.833651,1326.65,7.02498,0.508831,0.861972,0.472939,4-28,5.02396217594065,7.77997801302219,5.31769973748165,5.02396217594065,2,0,4.0,60-63-66-69,,0.5171444416046143,0.829823911190033,0.5116748809814453,0.276782751083374,0.21281878650188446,0.7232173085212708,0.45725733041763306
10,c4,2.8,,,art18,3,Aug,,,64,60,68,8,0.105,0.863664232550099,0.614699522067638,2.20139815711603,0.316107577916265,-4.32192809488736,68.0019916122713,0.147985080210457,0.796733946917648,2.00237874736002,0.751406107483849,7,4.17395806884735,1.25218602912251,0.859327,1321.6,2.52844,0.579984,0.926633,0.27745,3-12,5.63569907288043,7.5176137485547,8.20095402760895,5.63569907288043,2,0,4.0,60-64-68,,0.4667692482471466,0.5643575191497803,0.7589067220687866,0.2651461958885193,0.3674439489841461,0.7348537445068359,0.4008025825023651
11,c12,1.72,,,art18,4,Aug-ma7,,,66,60,71,11,0.0591666666666667,0.754353510193137,0.636943902696878,2.16024689946929,0.156523364039768,-4.49144607116552,68.0019916122713,0.26677909784067,1.41920578351305,3.35671507000191,0.934200378694602,7,2.67428545596906,0.709660004519271,0.889713,1489.49,4.22133,0.585051,0.956007,0.268194,4-19B,8.97748579111647,8.98395081734813,8.4675826908629,8.97748579111647,2,0,10.0,60-64-68-71,,0.5275768637657166,0.6773311495780945,0.6698391437530518,0.2512306272983551,0.2940935790538788,0.7487694025039673,0.49949443340301514
12,c11,1.0,,,art18,4,Mi-major7,,,65,60,71,11,0.06,0.754353510193137,0.636943902696878,2.36643191323985,0.176928042031327,-5.57192809488736,49.5014184214823,0.278563845980636,1.46115988345023,3.44965797780152,0.963038980209569,7,3.43773223440645,0.769736856618431,0.860093,1488.15,4.9638,0.83012,0.854595,0.434056,4-19A,8.97748579111647,7.96229956981614,7.01414902690538,8.97748579111647,2,0,7.0,60-63-67-71,,0.5075417160987854,0.7334072589874268,0.5812702178955078,0.24902646243572235,0.25956621766090393,0.7509735226631165,0.4651168882846832
13,dy12c,10.0,0.274,0.05,bowl18,2,octave,,,59,53,65,12,1.0,1.56429584559343,1.0,1.44913767461894,0.877702605293567,0.0,174.614115716502,0.0054092790495568,0.0550168698014833,0.118699915432456,0.236022809492706,3,7.3032164978325,3.05473037288288,0.747714,875.459,2.11228,0.615004,0.650672,1.06932,1-1,0.891128221913467,5.69565816435588,1.25264921891698,0.891128221913467,1,1,4.85714285714286,53-65,0-12,0.14139710366725922,0.15435267984867096,0.7555660605430603,0.6462111473083496,0.7658728957176208,0.353788822889328,0.6849213242530823
14,tr56c,9.81223776118881,0.379049022,0.069204567,bowl18,3,power chord,,,60,53,65,12,0.666666666666667,1.2521137715718,0.80404805919527,1.67332005306815,0.459013347440321,-1.0,87.0114495840967,0.0465372337007789,0.397204393542263,0.916199492575052,0.574087911366348,3,7.25246923394618,2.42718000065331,0.767712,1048.73,3.40294,0.666616,0.667954,1.22631,2-5,1.85694148254459,5.71986443207317,1.48686327573291,1.85694148254459,1,1,6.14285714285714,53-60-65,0-7-12,0.15540891885757446,0.325329452753067,0.4279478192329407,0.515744686126709,0.6111002564430237,0.48425528407096863,0.5811343193054199
15,te154c,9.81118881118881,0.592,0.108,bowl18,4,major triad (r) + oct,,,60,54,66,12,0.108134920634921,0.928588602237831,0.702134069832943,1.87082869338697,0.300021847095883,-2.0,44.1007502178271,0.172928750778887,1.24652039314835,2.82457633594549,0.880518364500352,1,10.0,1.93148909734064,0.812453,1115.35,4.51438,0.836914,0.768885,0.665749,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,6.14285714285714,54-58-61-66,0-4-7-12,0.3696175813674927,0.6708481907844543,0.46158692240715027,0.3602187931537628,0.3415786623954773,0.6397812962532043,0.5402945280075073
16,tr33c,9.70734265734266,0.406838102,0.074278135,bowl18,3,major triad (r),,,60,56,63,7,0.466666666666667,0.928588602237831,0.702134069832943,1.87082869338697,0.271929709831119,-2.0,49.5014184214823,0.149261576715123,0.930022439665078,2.3857152410988,0.663963836877614,1,10.0,1.96983016214281,0.778037,1251.95,3.70123,0.839741,0.790797,0.454398,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,6.14285714285714,56-60-63,0-4-7,0.2779371738433838,0.5956873893737793,0.5583107471466064,0.3858432173728943,0.39692485332489014,0.6141567826271057,0.4614044725894928
17,te182c,9.70734265734266,0.61,0.111,bowl18,4,te182c,,,60,53,65,12,0.0268518518518519,0.928588602237831,0.702134069832943,1.87082869338697,0.249659974809706,-1.58496250072116,55.5634635155963,0.158333782854391,1.25819597992507,2.92464283619848,0.789741383887873,1,7.514147556966,1.69735399314972,0.789827,936.694,9.17722,0.616796,0.667754,1.05546,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,6.14285714285714,53-58-62-65,0-5-9-12,0.3242143988609314,0.6547899842262268,0.46207696199417114,0.4110030233860016,0.37152722477912903,0.588996946811676,0.571343719959259
18,te130c,9.6034965034965,0.504,0.092,bowl18,4,te130c,,,60,54,66,12,0.0282539682539683,0.928588602237831,0.702134069832943,1.87082869338697,0.324997946924669,-2.32192809488736,35.0027886441828,0.203675862591876,1.27919038812968,2.76828940752199,0.809845554516826,1,7.17190398701256,1.5884092232448,0.786576,1103.58,4.68067,0.685996,0.742864,0.597089,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,6.14285714285714,54-57-62-66,0-3-8-12,0.5217850208282471,0.7091814875602722,0.49940261244773865,0.32548096776008606,0.30468350648880005,0.6745190024375916,0.5970985889434814
19,tr45c,9.28776223881119,0.479463301,0.087537622,bowl18,3,power chord,,,59,54,66,12,0.030952380952381,1.2521137715718,0.80404805919527,1.67332005306815,0.434346859428391,-1.58496250072116,61.9444392722449,0.0574041366266938,0.436722178444605,0.970146869200304,0.736156096777752,3,4.52282532447988,2.12651560170005,0.775791,1095.84,4.66159,0.825538,0.72104,0.467874,2-5,1.85694148254459,5.71986443207317,1.48686327573291,1.85694148254459,1,1,4.85714285714286,54-59-66,0-5-12,0.18875280022621155,0.34001511335372925,0.3600158989429474,0.2832837998867035,0.5093044638633728,0.7167161703109741,0.6026250123977661
20,tr26c,9.18286713181818,0.6149479,0.112273612,bowl18,3,major triad (1),,,59,56,64,8,0.035,0.928588602237831,0.702134069832943,1.87082869338697,0.179864167458111,-2.32192809488736,39.2893018380895,0.191255986019109,0.951333822675649,2.30789976172827,0.858563600022949,1,7.17190398701256,1.60852955071729,0.766633,1042.68,3.12706,0.704524,0.734261,0.969761,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,4.85714285714286,56-59-64,0-3-8,0.3371529281139374,0.6677830815315247,0.6005657911300659,0.525933563709259,0.4097035229206085,0.47406646609306335,0.42963698506355286
21,tr42c,9.18286713181818,0.764890496,0.13964926,bowl18,3,major triad (2),,,60,55,64,9,0.6,0.928588602237831,0.702134069832943,1.87082869338697,0.339020730145554,-1.58496250072116,65.627847309724,0.135996230050186,0.858111052590192,2.01272940974797,0.815354599594796,1,7.514147556966,1.73354105786985,0.787806,992.21,4.66196,0.690597,0.740907,0.89215,3-11B,2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,6.14285714285714,55-60-64,0-5-9,0.3547692894935608,0.6200841069221497,0.5072911381721497,0.395921915769577,0.3863183259963989,0.6040781140327454,0.4028482437133789
22,tr38c,8.86818181713287,0.571346464,0.104313115,bowl18,3,tr38c,,,58,54,66,12,0.238095238095238,1.0699768326589,0.733508698953899,1.79743406854583,0.499583127411115,-2.0,48.0846694032278,0.107319767600197,0.535108895091272,1.06959981238032,0.647407550238065,3,2.19278502537322,1.47984030559576,0.824488,1115.69,3.21462,0.711131,0.793121,0.769435,2-4,2.50511234872651,6.25113485824702,2.61404404066749,2.50511234872651,1,1,3.57142857142857,54-58-66,0-4-12,0.32415133714675903,0.43340450525283813,0.6116399765014648,0.3789307475090027,0.4915296137332916,0.6210693120956421,0.5910317301750183
23,te67c,8.86713286713287,0.571,0.104,bowl18,4,major triad (r) + M2,,,60,57,64,7,0.01375,0.851740027175046,0.675052507383902,2.10262993215139,0.158887157419475,-3.93872187554087,26.9416506280621,0.402557808167204,2.04373302793591,5.16235509623848,1.17839288340222,1,6.73742707433197,1.08437924404525,0.791213,1104.25,7.59947,0.582153,0.742729,0.599721,4-22A,8.97748579111647,3.73225929214014,7.59675433306551,8.97748579111647,1,1,6.14285714285714,57-59-61-64,0-2-4-7,0.6385084390640259,0.9064472317695618,0.3687538504600525,0.30469655990600586,0.17801032960414886,0.6953033804893494,0.4294135868549347
24,te175c,8.76328671328671,0.572,0.104,bowl18,4,suspended 4th + oct,,,59,53,65,12,0.1,1.05597977834256,0.763252924065916,1.98431348329844,0.316966000570847,-3.01920389926271,28.5436845415537,0.214233590636884,1.25916474566531,2.91594698792361,0.842275932642628,4,6.89028075835381,1.76884826119395,0.801758,1051.09,5.0404,0.655532,0.695548,1.27253,3-9,8.97748579111647,4.09193223965683,9.97166008763918,8.97748579111647,1,1,4.85714285714286,53-58-60-65,0-5-7-12,0.24710579216480255,0.6158804893493652,0.5445430278778076,0.35839396715164185,0.37382927536964417,0.6416060924530029,0.5334444642066956
25,te126c,8.65944055944056,0.681,0.124,bowl18,4,minor triad (r) + oct,,,59,54,66,12,0.114285714285714,0.928588602237831,0.702134069832943,2.04939015319192,0.26124751887785,-3.32192809488736,35.0027886441828,0.171470265631926,1.23505111388367,2.73760845254697,0.8850562284483,3,8.71728717881205,1.80083649763374,0.785496,1112.32,4.97803,0.887226,0.761135,0.598643,3-11A,3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,4.85714285714286,54-57-61-66,0-3-7-12,0.42753341794013977,0.6926441192626953,0.44860386848449707,0.33729276061058044,0.3193306624889374,0.6627072095870972,0.5782390236854553
26,dy7c,8.5965034965035,0.591,0.108,bowl18,2,perfect 5th,,,60,56,63,7,0.666666666666667,1.2521137715718,0.80404805919527,1.67332005306815,0.526445686533782,-1.0,103.474634932108,0.0291157784580692,0.204842691178943,0.533629239439252,0.422938183645359,3,7.25246923394618,2.45540293688598,0.758032,1066.9,2.27875,0.820687,0.798642,0.632835,2-5,1.85694148254459,5.71986443207317,1.48686327573291,1.85694148254459,1,1,6.14285714285714,56-63,0-7,0.14438630640506744,0.22650164365768433,0.3568691313266754,0.39593619108200073,0.6224735379219055,0.6040638089179993,0.5470441579818726
27,tr25c,8.4486013986014,0.674664668,0.123176352,bowl18,3,minor triad (r),,,59,56,63,7,0.03375,0.928588602237831,0.702134069832943,2.04939015319192,0.287732323151807,-3.32192809488736,39.2893018380895,0.159975547229209,0.948194991584335,2.43401655096263,0.814179792200113,3,8.71728717881205,1.81945805937888,0.756319,1042.68,4.74675,0.786014,0.729115,0.586282,3-11A,3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,4.85714285714286,56-59-63,0-3-7,0.3201315402984619,0.6770188808441162,0.5319894552230835,0.4380500912666321,0.3690086901187897,0.5619499087333679,0.4735293388366699
28,te179c,8.4486013986014,0.621,0.113,bowl18,4,te179c,,,60,53,65,12,0.109259259259259,0.928588602237831,0.702134069832943,2.04939015319192,0.253054035992057,-3.90689059560852,44.1007502178271,0.184741400459322,1.31517332359032,3.03464355691896,0.964361010938479,3,5.78116443842024,1.47486567889912,0.784605,1051.09,4.85582,0.668949,0.68066,1.07543,3-11A,3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,6.14285714285714,53-58-61-65,0-5-8-12,0.44194942712783813,0.7588606476783752,0.5117997527122498,0.3517567217350006,0.2853863537311554,0.648243248462677,0.5452625751495361
29,te164c,8.23776223776224,0.479,0.088,bowl18,4,te164c,,,60,53,65,12,0.233333333333333,0.898206959300817,0.709916008353518,2.04939015319192,0.147919363016404,-3.0,19.600674520134,0.36790803702521,1.34220443680334,2.98526557736549,0.863314140371463,3,1.94525976831915,0.726279388155963,0.766681,1051.09,3.84407,0.59964,0.691658,1.3792,3-4A,8.97748579111647,10.0825631060162,12.051101629319,8.97748579111647,1,1,6.14285714285714,53-57-64-65,0-4-11-12,0.5296128988265991,0.6806522607803345,0.4985792338848114,0.22077858448028564,0.2799200713634491,0.7792213559150696,0.6355993151664734
30,te153c,8.13391608391608,0.837,0.153,bowl18,4,major 7th chord,,,60,54,65,11,0.125396825396825,0.815233587107258,0.593204732098434,2.16024689946929,0.153051458380088,-3.0,44.1007502178271,0.29037197696277,1.73001978677949,4.00302476894858,1.03074964888138,1,7.42894391227048,1.27285200633661,0.804363,1113.0,10.2837,0.788031,0.724135,0.708986,4-20,3.50094154161012,3.54780574500476,3.45232845091035,3.50094154161012,1,1,6.14285714285714,54-58-61-65,0-4-7-11,0.4109612703323364,0.7492551207542419,0.45275378227233887,0.35541558265686035,0.29261314868927,0.6445844173431396,0.4295685887336731
31,te161c,7.92307692307692,0.728,0.133,bowl18,4,te161c,,,60,53,65,12,0.133333333333333,0.928588602237831,0.702134069832943,2.04939015319192,0.236460715520258,-3.58496250072116,45.3858842834981,0.185681330535038,1.29126424810268,2.84007313522782,0.861949043743512,3,5.90185056611313,1.48585794966391,0.757128,884.544,8.73703,0.571015,0.661411,1.05044,3-11A,3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,6.14285714285714,53-57-62-65,0-4-9-12,0.4245587885379791,0.7528472542762756,0.4639567732810974,0.365021288394928,0.2943001687526703,0.634978711605072,0.5713688731193542
32,te172c,7.92307692307692,0.898,0.164,bowl18,4,suspended 4th + M6,,,60,54,63,9,0.0165228174603175,0.851740027175046,0.675052507383902,2.10262993215139,0.145686249006584,-3.51920389926271,30.24098034881,0.375541892990698,1.9654974457488,4.65542802029473,1.06708948289031,1,4.41608887236599,0.887426077392133,0.776292,1112.66,9.6322,0.825695,0.722012,0.411206,4-22A,8.97748579111647,3.73225929214014,7.59675433306551,8.97748579111647,1,1,6.14285714285714,54-59-61-63,0-5-7-9,0.714811384677887,0.916311502456665,0.34291476011276245,0.2632170021533966,0.1554998904466629,0.736782968044281,0.3809475898742676
33,tr60c,7.81923076923077,0.71438423,0.130428119,bowl18,3,tr60c,,,61,53,65,12,0.3,1.0699768326589,0.733508698953899,1.79743406854583,0.471560841877958,-2.32192809488736,72.0456004561318,0.107041109627435,0.519248214343475,1.15066698022237,0.703143800609919,3,2.67428545596906,1.53022259367985,0.738953,876.132,4.57834,0.585172,0.6508,1.06685,2-4,2.50511234872651,6.25113485824702,2.61404404066749,2.50511234872651,1,1,7.42857142857143,53-61-65,0-8-12,0.3281233012676239,0.48093822598457336,0.6032733917236328,0.3049558103084564,0.433419406414032,0.695044219493866,0.5910574197769165
34,te128c,7.81923076923077,0.761,0.139,bowl18,4,te128c,,,60,54,64,10,0.0312169312169312,0.851740027175046,0.675052507383902,2.10262993215139,0.140040528778399,-3.51064997042823,35.0027886441828,0.353517233645235,1.85933002353599,4.21137513895454,0.994741279581086,1,4.53704734283344,0.935649460159584,0.79584,1103.91,4.46657,0.791798,0.766994,0.503218,4-22A,8.97748579111647,3.73225929214014,7.59675433306551,8.97748579111647,1,1,6.14285714285714,54-57-62-64,0-3-8-10,0.6697785258293152,0.8722318410873413,0.43295958638191223,0.27399149537086487,0.1862574815750122,0.7260085344314575,0.4658941626548767
35,dy4c,7.73426573426574,0.61,0.111,bowl18,2,major 3rd,,,60,58,62,4,0.4,1.0699768326589,0.733508698953899,1.79743406854583,0.533939179079726,-2.0,60.5828871583626,0.0777705748788746,0.355325843383768,0.951266661307462,0.605569370621003,3,2.19278502537322,1.52771030097112,0.832055,1171.88,3.65518,0.625565,0.841066,0.329365,2-4,2.50511234872651,6.25113485824702,2.61404404066749,2.50511234872651,1,1,6.14285714285714,58-62,0-4,0.46581512689590454,0.5481427907943726,0.5265775322914124,0.40371173620224,0.4325990378856659,0.5962882041931152,0.35692623257637024
36,tr40c,7.60944055839161,0.819307249,0.149584354,bowl18,3,suspended 4th,,,61,56,63,7,0.305555555555556,1.05597977834256,0.763252924065916,1.98431348329844,0.272462881860757,-3.16395103210989,33.9443527452088,0.219750173576247,0.906038679661909,2.2557105355546,0.663695759216156,4,6.89028075835381,1.75991134023351,0.747903,1112.32,4.27097,0.753451,0.756974,0.348145,3-9,8.97748579111647,4.09193223965683,9.97166008763918,8.97748579111647,1,1,7.42857142857143,56-61-63,0-5-7,0.4156799614429474,0.6220397353172302,0.2997283935546875,0.18158474564552307,0.29941004514694214,0.8184153437614441,0.519579291343689
37,te184c,7.60839160839161,0.629,0.115,bowl18,4,power chord + m7,,,60,53,65,12,0.1,1.05597977834256,0.763252924065916,1.98431348329844,0.246150643327112,-3.53840779852542,38.101247710923,0.212217971003699,1.21956647461698,2.75107503961609,0.968875949116423,4,4.71482082989417,1.5465217134428,0.789106,1050.75,4.11089,0.603594,0.685412,1.04204,3-9,8.97748579111647,4.09193223965683,9.97166008763918,8.97748579111647,1,1,6.14285714285714,53-58-63-65,0-5-10-12,0.3737947642803192,0.6766620874404907,0.37765392661094666,0.267363965511322,0.3009483218193054,0.7326360940933228,0.5862870812416077
38,te90c,7.50454545454545,0.662,0.121,bowl18,4,suspended 2nd + Oct,,,58,54,66,12,0.104166666666667,1.05597977834256,0.763252924065916,1.98431348329844,0.229085711698026,-3.43872187554087,22.6551374341554,0.258199494849772,1.21694692237433,2.56853048555624,0.8818332249048,4,5.50091134991306,1.55354755946896,0.769626,1112.66,6.99506,0.809529,0.731422,0.433609,3-9,8.97748579111647,4.09193223965683,9.97166008763918,8.97748579111647,1,1,3.57142857142857,54-56-61-66,0-2-7-12,0.37598252296447754,0.6731102466583252,0.3703700602054596,0.27869683504104614,0.3076125979423523,0.7213031053543091,0.5221641659736633
39,te135c,7.50454545454545,0.607,0.111,bowl18,4,te135c,,,60,53,65,12,0.377777777777778,0.934734306954438,0.70414111353318,2.04939015319192,0.245253894148429,-2.93016794670639,33.0382330734706,0.261110469108938,1.28679092224333,2.72006389645403,0.889655720028776,3,3.61954522428821,1.13792927790157,0.743816,1021.82,7.67649,0.691696,0.660194,0.792438,3-7A,8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,6.14285714285714,53-56-63-65,0-3-10-12,0.6270550489425659,0.7513609528541565,0.396411269903183,0.1964065581560135,0.2277461141347885,0.8035934567451477,0.573747456073761
40,te124c,7.4006993006993,0.868,0.159,bowl18,4,minor 7th chord,,,59,54,64,10,0.0638095238095238,0.83411290484838,0.588306983990921,2.16024689946929,0.154362346929905,-3.68016794670639,35.0027886441828,0.264714428574696,1.8029890869785,4.26925627557243,1.06978508759279,1,8.39084535786945,1.44776895260425,0.792161,1114.68,4.81842,0.902921,0.783828,0.499286,4-26,3.82007212224573,2.34742117126595,2.54958529563679,3.82007212224573,1,1,4.85714285714286,54-57-61-64,0-3-7-10,0.5738808512687683,0.8446327447891235,0.4388611316680908,0.3044181764125824,0.2149876058101654,0.6955817937850952,0.43678322434425354
41,te194c,7.4006993006993,0.64,0.117,bowl18,4,te194c,,,60,53,65,12,0.0136805555555556,0.802289788464618,0.631533057415607,2.04939015319192,0.263678589375704,-3.52376682540176,30.24098034881,0.299248099718026,1.43821748541296,3.21352717356382,1.0560590407507,3,1.0,0.568761957887111,0.746071,990.864,7.05838,0.389318,0.635133,0.943897,3-8A,8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.14285714285714,53-59-61-65,0-6-8-12,0.7332918047904968,0.8710157871246338,0.47981008887290955,0.2870570123195648,0.19221334159374237,0.7129430174827576,0.44475388526916504
42,tr35c,7.29475524370629,0.808716878,0.147650826,bowl18,3,minor triad (1),,,59,55,64,9,0.166666666666667,0.928588602237831,0.702134069832943,2.04939015319192,0.253094649752482,-3.58496250072116,50.9439326371874,0.138755564520662,0.875932087750222,2.04753472656119,0.855977169175062,3,5.90185056611313,1.56187817205301,0.764578,991.2,5.47626,0.703607,0.692033,0.845377,3-11A,3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,4.85714285714286,55-59-64,0-4-9,0.3698849678039551,0.6681431531906128,0.4510529935359955,0.42496511340141296,0.3691001236438751,0.5750349164009094,0.3811432421207428
43,tr63c,7.29475524370629,0.889917987,0.162476052,bowl18,3,tr63c,,,61,52,64,12,0.0210416666666667,1.00354157407174,0.712561151403412,2.04939015319192,0.486169419455901,-1.58496250072116,52.4449259359978,0.108921963110493,0.557525425010248,1.28738869958079,0.729654735786782,3,1.0,1.23530506038157,0.774509,1159.09,5.86161,0.613164,0.788452,0.483821,2-3,2.33315009581831,7.30058898374176,3.39080942738383,2.33315009581831,1,1,7.42857142857143,52-61-64,0-9-12,0.2609403431415558,0.44640621542930603,0.39654794335365295,0.2553606927394867,0.43430057168006897,0.7446392774581909,0.6432378888130188
44,te207c,7.29370629370629,0.964,0.176,bowl18,4,power chord + M6,,,61,53,65,12,0.115740740740741,0.934734306954438,0.70414111353318,2.04939015319192,0.375771221076828,-2.93872187554087,32.039202616809,0.236102904523013,1.30439997573773,3.08838940963926,0.832909193873895,3,1.59639251268661,0.968643942650915,0.76714,883.198,9.70042,0.635006,0.652744,0.985099,3-7A,8.97748579111647,7.54358923495796,12.051101629319,8.97748579111647,1,1,7.42857142857143,53-60-62-65,0-7-9-12,0.4237203598022461,0.7279871106147766,0.4145236313343048,0.4048849642276764,0.32516172528266907,0.595115065574646,0.5055503845214844
45,te117c,7.18986013986014,0.83,0.152,bowl18,4,te117c,,,60,55,63,8,0.0583333333333333,0.728916578223825,0.644295763132923,2.04939015319192,0.0579101098197798,-4.50048947430389,33.9443527452088,0.387384915194237,2.11838453647169,5.11614250696949,1.31929627731233,1,5.47759251020318,0.759700207108858,0.799077,1112.32,4.59108,0.471524,0.731844,0.469025,4-27B,3.09212901186637,2.41821647391762,2.60505692398376,3.09212901186637,1,1,6.14285714285714,55-58-61-63,0-3-6-8,0.761535108089447,0.9468917846679688,0.45659923553466797,0.29080602526664734,0.14818733930587769,0.7091939449310303,0.42731133103370667
